show_id,type,title,country,year_added,release_year,rating,duration,genre,is_movie,is_tv_show
s443,TV Show,Johnny Test,United States,2021.0,2021,TV-Y7,1 Season,Kids' TV,0,1
s446,Movie,The Beguiled,United States,2021.0,2017,R,94 min,Dramas,1,0
s447,Movie,The Book of Henry,United States,2021.0,2017,PG-13,105 min,Dramas,1,0
s448,Movie,The Twilight Saga: Breaking Dawn: Part 1,United States,2021.0,2011,PG-13,117 min,Dramas,1,0
s449,Movie,The Twilight Saga: Breaking Dawn: Part 2,United States,2021.0,2012,PG-13,115 min,Dramas,1,0
s450,Movie,The Twilight Saga: Eclipse,United States,2021.0,2010,PG-13,124 min,Dramas,1,0
s451,Movie,The Twilight Saga: New Moon,United States,2021.0,2009,PG-13,131 min,Dramas,1,0
s452,Movie,Twilight,United States,2021.0,2008,PG-13,122 min,Action & Adventure,1,0
s453,Movie,A Perfect Fit,Indonesia,2021.0,2021,TV-PG,113 min,Comedies,1,0
s454,TV Show,BEASTARS,Japan,2021.0,2021,TV-MA,2 Seasons,Anime Series,0,1
s457,TV Show,Her Private Life,South Korea,2021.0,2019,TV-14,1 Season,International TV Shows,0,1
s458,Movie,Lift Like a Girl,Egypt,2021.0,2021,TV-PG,93 min,Documentaries,1,0
s460,TV Show,Never Have I Ever,United States,2021.0,2021,TV-14,2 Seasons,TV Comedies,0,1
s461,Movie,Surf's Up,United States,2021.0,2007,PG,86 min,Children & Family Movies,1,0
s463,Movie,This Changes Everything,United States,2021.0,2019,TV-MA,96 min,Documentaries,1,0
s464,Movie,A Classic Horror Story,Italy,2021.0,2021,TV-MA,95 min,Horror Movies,1,0
s470,Movie,American Woman,United States,2021.0,2019,TV-MA,87 min,Dramas,1,0
s473,TV Show,Ridley Jones,United States,2021.0,2021,TV-Y,1 Season,Kids' TV,0,1
s474,Movie,Born to Play,United States,2021.0,2020,TV-MA,93 min,Documentaries,1,0
s475,Movie,American Ultra,United States,2021.0,2015,R,96 min,Action & Adventure,1,0
s478,TV Show,Atypical,United States,2021.0,2021,TV-14,4 Seasons,TV Comedies,0,1
s479,TV Show,Biohackers,Germany,2021.0,2021,TV-MA,2 Seasons,International TV Shows,0,1
s487,Movie,Ratchet and Clank,Hong Kong,2021.0,2016,PG,94 min,Children & Family Movies,1,0
s489,TV Show,Virgin River,United States,2021.0,2021,TV-14,3 Seasons,Romantic TV Shows,0,1
s490,Movie,Back to Q82,Kuwait,2021.0,2017,TV-14,104 min,Comedies,1,0
s492,Movie,Home Again,United States,2021.0,2017,PG-13,97 min,Comedies,1,0
s493,Movie,Midnight Sun,United States,2021.0,2018,PG-13,91 min,Dramas,1,0
s494,TV Show,RESIDENT EVIL: Infinite Darkness,United States,2021.0,2021,TV-MA,1 Season,Anime Series,0,1
s495,Movie,Rock the Kasbah,United States,2021.0,2015,R,106 min,Comedies,1,0
s497,Movie,Brick Mansions,France,2021.0,2014,PG-13,90 min,Action & Adventure,1,0
s500,TV Show,Dogs,United States,2021.0,2021,TV-PG,2 Seasons,Docuseries,0,1
s503,Movie,Tango With Me,Nigeria,2021.0,2010,TV-14,104 min,Dramas,1,0
s504,TV Show,The Mire,Poland,2021.0,2021,TV-MA,2 Seasons,Crime TV Shows,0,1
s507,Movie,This Little Love Of Mine,Australia,2021.0,2021,TV-G,92 min,International Movies,1,0
s509,Movie,A Land Imagined,France,2021.0,2019,TV-MA,95 min,Dramas,1,0
s510,TV Show,Ask the StoryBots,United States,2021.0,2019,TV-Y,3 Seasons,Kids' TV,0,1
s511,TV Show,Between,Canada,2021.0,2016,TV-14,2 Seasons,International TV Shows,0,1
s512,TV Show,Chelsea,United States,2021.0,2017,TV-MA,2 Seasons,Stand-Up Comedy & Talk Shows,0,1
s513,TV Show,Code Lyoko,France,2021.0,2007,TV-Y7,4 Seasons,Kids' TV,0,1
s514,TV Show,Colony,United States,2021.0,2018,TV-14,3 Seasons,TV Action & Adventure,0,1
s515,TV Show,Cuckoo,United Kingdom,2021.0,2019,TV-MA,5 Seasons,British TV Shows,0,1
s516,TV Show,Derry Girls,United Kingdom,2021.0,2019,TV-MA,2 Seasons,British TV Shows,0,1
s517,TV Show,Girl from Nowhere,Thailand,2021.0,2021,TV-MA,2 Seasons,International TV Shows,0,1
s518,TV Show,Good Morning Call,Japan,2021.0,2017,TV-14,2 Seasons,International TV Shows,0,1
s519,Movie,Har Kisse Ke Hisse: Kaamyaab,India,2021.0,2020,TV-14,105 min,Dramas,1,0
s520,TV Show,I AM A KILLER,United Kingdom,2021.0,2020,TV-MA,2 Seasons,British TV Shows,0,1
s521,TV Show,I Think You Should Leave with Tim Robinson,United States,2021.0,2021,TV-MA,2 Seasons,TV Comedies,0,1
s522,TV Show,Kim's Convenience,Canada,2021.0,2021,TV-MA,5 Seasons,International TV Shows,0,1
s523,TV Show,Larva,Russia,2021.0,2015,TV-Y7,3 Seasons,Kids' TV,0,1
s524,TV Show,Marcella,United Kingdom,2021.0,2019,TV-MA,3 Seasons,British TV Shows,0,1
s525,TV Show,Midnight Diner: Tokyo Stories,Japan,2021.0,2019,TV-MA,2 Seasons,International TV Shows,0,1
s526,TV Show,My Little Pony: Friendship Is Magic,United States,2021.0,2018,TV-Y,8 Seasons,Kids' TV,0,1
s527,TV Show,Orange Is the New Black,United States,2021.0,2019,TV-MA,7 Seasons,TV Comedies,0,1
s528,TV Show,Puffin Rock,Ireland,2021.0,2016,TV-Y,2 Seasons,Kids' TV,0,1
s529,Movie,Rehmataan,India,2021.0,2012,TV-14,116 min,Dramas,1,0
s530,Movie,Return of the Prodigal Son,Egypt,2021.0,1976,TV-MA,124 min,Dramas,1,0
s531,TV Show,Richie Rich,United States,2021.0,2015,TV-G,2 Seasons,Kids' TV,0,1
s532,Movie,Rise: Ini Kalilah,Malaysia,2021.0,2018,TV-PG,101 min,Dramas,1,0
s533,TV Show,Scream,United States,2021.0,2019,TV-MA,3 Seasons,Crime TV Shows,0,1
s534,TV Show,Shtisel,Israel,2021.0,2021,TV-14,3 Seasons,International TV Shows,0,1
s535,Movie,Si Doel the Movie 2,Indonesia,2021.0,2019,TV-G,95 min,Dramas,1,0
s536,TV Show,Some Assembly Required,Canada,2021.0,2015,TV-Y,2 Seasons,Kids' TV,0,1
s537,TV Show,Tales by Light,Australia,2021.0,2018,TV-14,3 Seasons,Docuseries,0,1
s538,TV Show,Terrace House: Opening New Doors,Japan,2021.0,2018,TV-14,6 Seasons,International TV Shows,0,1
s539,TV Show,The A List,United Kingdom,2021.0,2021,TV-PG,2 Seasons,British TV Shows,0,1
s540,TV Show,The New Legends of Monkey,Australia,2021.0,2020,TV-PG,2 Seasons,Kids' TV,0,1
s541,TV Show,The Worst Witch,United Kingdom,2021.0,2020,TV-G,4 Seasons,British TV Shows,0,1
s542,Movie,Truckbhar Swapna,India,2021.0,2018,TV-14,128 min,Comedies,1,0
s543,Movie,Ujala,India,2021.0,1959,TV-14,143 min,Dramas,1,0
s544,TV Show,Undercover,Belgium,2021.0,2020,TV-MA,2 Seasons,Crime TV Shows,0,1
s545,TV Show,Workin' Moms,Canada,2021.0,2021,TV-MA,5 Seasons,International TV Shows,0,1
s546,TV Show,YooHoo to the Rescue,South Korea,2021.0,2020,TV-Y,3 Seasons,Kids' TV,0,1
s548,TV Show,We the People,United States,2021.0,2021,TV-Y7,1 Season,Kids' TV,0,1
s549,TV Show,Grey's Anatomy,United States,2021.0,2020,TV-14,17 Seasons,Romantic TV Shows,0,1
s552,Movie,Haseen Dillruba,India,2021.0,2021,TV-MA,136 min,International Movies,1,0
s554,TV Show,Mortel,France,2021.0,2019,TV-MA,2 Seasons,Crime TV Shows,0,1
s555,Movie,RattleSnake - The Ahanna Story,Nigeria,2021.0,2020,TV-MA,136 min,Dramas,1,0
s556,Movie,Snowpiercer,South Korea,2021.0,2013,R,126 min,Action & Adventure,1,0
s557,Movie,The 8th Night,South Korea,2021.0,2021,TV-14,116 min,Horror Movies,1,0
s558,Movie,Winchester,Australia,2021.0,2018,PG-13,100 min,Horror Movies,1,0
s559,Movie,6 Bullets,United States,2021.0,2012,R,115 min,Action & Adventure,1,0
s560,Movie,Air Force One,United States,2021.0,1997,R,125 min,Action & Adventure,1,0
s562,Movie,Austin Powers in Goldmember,United States,2021.0,2002,PG-13,94 min,Action & Adventure,1,0
s563,Movie,Austin Powers: International Man of Mystery,United States,2021.0,1997,PG-13,90 min,Comedies,1,0
s564,Movie,Austin Powers: The Spy Who Shagged Me,United States,2021.0,1999,PG-13,95 min,Action & Adventure,1,0
s565,Movie,Boogie Nights,United States,2021.0,1997,R,155 min,Comedies,1,0
s566,TV Show,Bureau of Magical Things,Australia,2021.0,2020,TV-G,1 Season,International TV Shows,0,1
s567,Movie,Charlie's Angels,United States,2021.0,2000,PG-13,98 min,Action & Adventure,1,0
s568,Movie,Congo,United States,2021.0,1995,PG-13,108 min,Action & Adventure,1,0
s569,Movie,Dennis the Menace,United States,2021.0,1993,PG,96 min,Children & Family Movies,1,0
s570,Movie,Dreamy Eyes,Vietnam,2021.0,2019,TV-14,117 min,Dramas,1,0
s573,Movie,Hampstead,United Kingdom,2021.0,2019,PG-13,103 min,Comedies,1,0
s574,Movie,Kung Fu Panda,United States,2021.0,2008,PG,94 min,Children & Family Movies,1,0
s575,Movie,Kung Fu Panda 2,United States,2021.0,2011,PG,93 min,Children & Family Movies,1,0
s576,Movie,Life as We Know It,United States,2021.0,2010,PG-13,115 min,Comedies,1,0
s577,Movie,Mary Magdalene,United Kingdom,2021.0,2019,R,120 min,Dramas,1,0
s579,Movie,Memoirs of a Geisha,France,2021.0,2005,PG-13,145 min,Dramas,1,0
s580,Movie,Midnight Run,United States,2021.0,1988,R,126 min,Action & Adventure,1,0
s582,Movie,Mortal Kombat,United States,2021.0,1995,PG-13,101 min,Action & Adventure,1,0
s583,Movie,Mother's Day,United States,2021.0,2016,PG-13,118 min,Comedies,1,0
s584,Movie,No Strings Attached,United States,2021.0,2011,R,109 min,Comedies,1,0
s585,Movie,Not Another Teen Movie,United States,2021.0,2001,R,89 min,Comedies,1,0
s586,Movie,Ophelia,United Kingdom,2021.0,2018,PG-13,106 min,Dramas,1,0
s589,TV Show,Rainbow Rangers,United States,2021.0,2018,TV-Y,1 Season,Kids' TV,0,1
s590,Movie,Red Joan,United Kingdom,2021.0,2019,R,101 min,Dramas,1,0
s592,Movie,Seven Pounds,United States,2021.0,2008,PG-13,123 min,Dramas,1,0
s593,Movie,She's Out of My League,United States,2021.0,2010,R,106 min,Comedies,1,0
s594,Movie,Snow Day,United States,2021.0,2000,PG,89 min,Children & Family Movies,1,0
s595,Movie,Star Trek,United States,2021.0,2009,PG-13,128 min,Action & Adventure,1,0
s596,Movie,Stuart Little,Germany,2021.0,1999,PG,85 min,Children & Family Movies,1,0
s597,Movie,Sword of Trust,United States,2021.0,2019,R,89 min,Comedies,1,0
s598,Movie,Talladega Nights: The Ballad of Ricky Bobby,United States,2021.0,2006,PG-13,108 min,Action & Adventure,1,0
s599,Movie,The American,United States,2021.0,2010,R,105 min,Dramas,1,0
s600,Movie,The Best of Enemies,United States,2021.0,2019,PG-13,133 min,Dramas,1,0
s601,Movie,The Game,United States,2021.0,1997,R,129 min,Thrillers,1,0
s602,Movie,The Karate Kid,United States,2021.0,1984,PG,127 min,Action & Adventure,1,0
s603,Movie,The Karate Kid Part II,United States,2021.0,1986,PG,113 min,Action & Adventure,1,0
s604,Movie,The Karate Kid Part III,United States,2021.0,1989,PG,112 min,Children & Family Movies,1,0
s605,Movie,The Life of David Gale,United Kingdom,2021.0,2003,R,130 min,Dramas,1,0
s606,Movie,The Long Riders,United States,2021.0,1980,R,100 min,Action & Adventure,1,0
s607,Movie,The Queen,United Kingdom,2021.0,2006,PG-13,103 min,Dramas,1,0
s608,Movie,The Strangers,United States,2021.0,2008,R,85 min,Horror Movies,1,0
s609,Movie,The Sum of All Fears,United States,2021.0,2002,PG-13,124 min,Action & Adventure,1,0
s610,Movie,The Tourist,United States,2021.0,2010,PG-13,103 min,Action & Adventure,1,0
s611,Movie,Underworld,United States,2021.0,2003,R,121 min,Action & Adventure,1,0
s612,Movie,Underworld: Awakening,United States,2021.0,2012,R,89 min,Action & Adventure,1,0
s613,Movie,Underworld: Rise of the Lycans,United States,2021.0,2009,R,92 min,Action & Adventure,1,0
s614,Movie,Voiceless,Nigeria,2021.0,2020,TV-MA,112 min,Dramas,1,0
s615,Movie,What Dreams May Come,United States,2021.0,1998,PG-13,114 min,Dramas,1,0
s616,Movie,Why Do Fools Fall in Love,United States,2021.0,1998,R,116 min,Dramas,1,0
s618,TV Show,Young Royals,Sweden,2021.0,2021,TV-MA,1 Season,International TV Shows,0,1
s619,Movie,America: The Motion Picture,United States,2021.0,2021,TV-MA,98 min,Action & Adventure,1,0
s621,TV Show,Droppin' Cash: Los Angeles,United States,2021.0,2019,TV-MA,1 Season,Reality TV,0,1
s623,Movie,Lying and Stealing,United States,2021.0,2019,R,100 min,Thrillers,1,0
s626,TV Show,Somos.,Mexico,2021.0,2021,TV-MA,1 Season,Crime TV Shows,0,1
s628,TV Show,The Daily Life of the Immortal King,China,2021.0,2020,TV-14,1 Season,Anime Series,0,1
s629,TV Show,StarBeam,United States,2021.0,2021,TV-Y,4 Seasons,Kids' TV,0,1
s631,Movie,Killing Them Softly,United States,2021.0,2012,R,97 min,Dramas,1,0
s632,TV Show,The Seven Deadly Sins,Japan,2021.0,2021,TV-14,5 Seasons,Anime Series,0,1
s635,Movie,Wonder Boy,France,2021.0,2019,TV-14,83 min,Documentaries,1,0
s636,Movie,Here Comes the Rain,Lebanon,2021.0,2010,TV-MA,101 min,Dramas,1,0
s637,Movie,The Ice Road,United States,2021.0,2021,PG-13,109 min,Action & Adventure,1,0
s639,TV Show,Sex/Life,United States,2021.0,2021,TV-MA,1 Season,Romantic TV Shows,0,1
s643,TV Show,The Naked Director,Japan,2021.0,2021,TV-MA,2 Seasons,International TV Shows,0,1
s644,Movie,The Seventh Day,United States,2021.0,2021,R,87 min,Horror Movies,1,0
s649,TV Show,Too Hot to Handle,United States,2021.0,2021,TV-MA,2 Seasons,Reality TV,0,1
s651,Movie,O Vendedor de Sonhos,Brazil,2021.0,2016,TV-14,96 min,Dramas,1,0
s652,Movie,Osuofia in London,Nigeria,2021.0,2003,TV-MA,84 min,Comedies,1,0
s655,Movie,#Selfie,Romania,2021.0,2014,TV-MA,125 min,Comedies,1,0
s656,Movie,#Selfie 69,Romania,2021.0,2016,TV-MA,119 min,Comedies,1,0
s657,Movie,Love Is a Story,Romania,2021.0,2015,TV-MA,105 min,International Movies,1,0
s658,TV Show,The Mole,United States,2021.0,2001,TV-14,2 Seasons,Reality TV,0,1
s660,TV Show,Bangkok Love Stories: Innocence,Thailand,2021.0,2018,TV-14,1 Season,International TV Shows,0,1
s661,TV Show,Black Lightning,United States,2021.0,2021,TV-14,4 Seasons,TV Action & Adventure,0,1
s662,TV Show,Call My Agent!,France,2021.0,2018,TV-MA,4 Seasons,International TV Shows,0,1
s663,TV Show,Champions,United States,2021.0,2018,TV-14,1 Season,TV Comedies,0,1
s665,TV Show,Cleo & Cuquin,Spain,2021.0,2020,TV-Y,2 Seasons,Kids' TV,0,1
s666,TV Show,Deadwind,Finland,2021.0,2020,TV-MA,2 Seasons,Crime TV Shows,0,1
s668,TV Show,Glee,United States,2021.0,2015,TV-14,6 Seasons,TV Comedies,0,1
s669,TV Show,Hap and Leonard,United States,2021.0,2018,TV-MA,3 Seasons,Crime TV Shows,0,1
s670,TV Show,Locked Up,Spain,2021.0,2020,TV-MA,5 Seasons,Crime TV Shows,0,1
s674,TV Show,No Time for Shame,Argentina,2021.0,2019,TV-MA,1 Season,International TV Shows,0,1
s675,TV Show,Pose,United States,2021.0,2019,TV-MA,2 Seasons,TV Dramas,0,1
s676,TV Show,REA(L)OVE,Japan,2021.0,2018,TV-MA,1 Season,International TV Shows,0,1
s677,TV Show,Riverdale,United States,2021.0,2019,TV-14,4 Seasons,Crime TV Shows,0,1
s678,TV Show,Schitt's Creek,Canada,2021.0,2020,TV-MA,6 Seasons,TV Comedies,0,1
s679,TV Show,The Assassination of Gianni Versace,United States,2021.0,2018,TV-MA,1 Season,Crime TV Shows,0,1
s680,TV Show,The Judgement,Thailand,2021.0,2018,TV-MA,1 Season,Crime TV Shows,0,1
s681,TV Show,The Last Dance,United States,2021.0,2020,TV-MA,1 Season,Docuseries,0,1
s682,TV Show,They've Gotta Have Us,United Kingdom,2021.0,2018,TV-MA,1 Season,British TV Shows,0,1
s683,TV Show,Why Are You Like This,Australia,2021.0,2021,TV-MA,1 Season,International TV Shows,0,1
s685,TV Show,Elite,Spain,2021.0,2021,TV-MA,4 Seasons,Crime TV Shows,0,1
s686,Movie,Fatherhood,United States,2021.0,2021,PG-13,111 min,Dramas,1,0
s687,TV Show,Hospital Playlist,South Korea,2021.0,2021,TV-14,2 Seasons,International TV Shows,0,1
s689,Movie,Kambili: The Whole 30 Yards,Nigeria,2021.0,2020,TV-14,119 min,Comedies,1,0
s695,Movie,Aziza,Lebanon,2021.0,2019,TV-PG,13 min,Comedies,1,0
s697,TV Show,Black Summer,Canada,2021.0,2021,TV-MA,2 Seasons,TV Action & Adventure,0,1
s699,Movie,Fan Girl,Philippines,2021.0,2020,TV-MA,101 min,Dramas,1,0
s700,TV Show,Katla,Iceland,2021.0,2021,TV-MA,1 Season,International TV Shows,0,1
s702,Movie,Red Snow,Canada,2021.0,2019,TV-MA,96 min,Dramas,1,0
s703,Movie,Silver Linings Playbook,United States,2021.0,2012,R,122 min,Comedies,1,0
s704,TV Show,The Gift,Turkey,2021.0,2021,TV-MA,3 Seasons,International TV Shows,0,1
s706,Movie,Biking Borders,Germany,2021.0,2019,TV-14,89 min,Documentaries,1,0
s709,Movie,Lowriders,United States,2021.0,2016,PG-13,98 min,Dramas,1,0
s710,TV Show,Millennials,Argentina,2021.0,2020,TV-MA,3 Seasons,International TV Shows,0,1
s712,Movie,Security,Italy,2021.0,2021,TV-MA,119 min,Dramas,1,0
s714,TV Show,Avengers Climate Conundrum,United States,2021.0,2020,TV-Y7,1 Season,Kids' TV,0,1
s717,Movie,FTA,United States,2021.0,1972,TV-MA,104 min,Documentaries,1,0
s719,Movie,Life of Crime,United States,2021.0,2013,R,101 min,Comedies,1,0
s720,TV Show,Power Rangers Dino Fury,United States,2021.0,2021,TV-G,1 Season,Kids' TV,0,1
s722,Movie,Rogue Warfare: Death of a Nation,United States,2021.0,2020,R,99 min,Action & Adventure,1,0
s723,Movie,Sir! No Sir!,United States,2021.0,2005,TV-MA,84 min,Documentaries,1,0
s724,TV Show,The American Bible Challenge,United States,2021.0,2014,TV-G,1 Season,Reality TV,0,1
s725,Movie,The Reason I Jump,United States,2021.0,2021,TV-14,82 min,Documentaries,1,0
s727,TV Show,Metallica: Some Kind of Monster,United States,2021.0,2014,TV-MA,1 Season,TV Shows,0,1
s728,Movie,Picture a Scientist,United States,2021.0,2020,TV-MA,97 min,Documentaries,1,0
s729,Movie,The Devil Below,United States,2021.0,2021,TV-MA,89 min,Horror Movies,1,0
s732,TV Show,Love (ft. Marriage and Divorce),South Korea,2021.0,2021,TV-14,2 Seasons,International TV Shows,0,1
s734,TV Show,LEGO Friends: The Power of Friendship,Denmark,2021.0,2016,TV-Y7,2 Seasons,Kids' TV,0,1
s735,TV Show,Lupin,France,2021.0,2021,TV-MA,2 Seasons,Crime TV Shows,0,1
s736,Movie,Sarbath,India,2021.0,2021,TV-PG,113 min,Comedies,1,0
s737,Movie,Skater Girl,United States,2021.0,2021,PG,110 min,Children & Family Movies,1,0
s738,TV Show,Trese,Philippines,2021.0,2021,TV-MA,1 Season,Anime Series,0,1
s740,Movie,Wish Dragon,China,2021.0,2021,PG,102 min,Children & Family Movies,1,0
s741,Movie,A Haunted House 2,United States,2021.0,2014,R,86 min,Comedies,1,0
s742,Movie,Blind Intersections,Lebanon,2021.0,2012,TV-MA,91 min,Dramas,1,0
s743,Movie,Camellia Sisters,Vietnam,2021.0,2021,TV-MA,117 min,Dramas,1,0
s744,Movie,Copenhagen,Canada,2021.0,2014,TV-MA,99 min,Dramas,1,0
s745,TV Show,Locombianos,Colombia,2021.0,2021,TV-MA,1 Season,International TV Shows,0,1
s746,Movie,Until Midnight,United Arab Emirates,2021.0,2019,TV-14,77 min,International Movies,1,0
s747,Movie,Awake,United States,2021.0,2021,TV-MA,97 min,Dramas,1,0
s748,Movie,Confusion Na Wa,Nigeria,2021.0,2013,TV-MA,106 min,Comedies,1,0
s749,TV Show,"Fresh, Fried & Crispy",United States,2021.0,2021,TV-PG,1 Season,Reality TV,0,1
s750,TV Show,L.A.’s Finest,United States,2021.0,2021,TV-MA,2 Seasons,Crime TV Shows,0,1
s751,Movie,Tragic Jungle,Mexico,2021.0,2021,TV-MA,97 min,Dramas,1,0
s753,Movie,Vampire Academy,United States,2021.0,2014,PG-13,104 min,Action & Adventure,1,0
s754,TV Show,"Newly Rich, Newly Poor",Colombia,2021.0,2007,TV-MA,1 Season,International TV Shows,0,1
s755,Movie,A Private War,United Kingdom,2021.0,2018,R,110 min,Dramas,1,0
s756,Movie,Kitty Love: An Homage to Cats,Netherlands,2021.0,2021,TV-G,61 min,Children & Family Movies,1,0
s757,Movie,Small Chops,Nigeria,2021.0,2020,TV-MA,98 min,Dramas,1,0
s758,Movie,Breaking Boundaries: The Science Of Our Planet,United States,2021.0,2021,TV-PG,74 min,Documentaries,1,0
s759,TV Show,Feel Good,United Kingdom,2021.0,2021,TV-MA,2 Seasons,Romantic TV Shows,0,1
s763,Movie,Sweet & Sour,South Korea,2021.0,2021,TV-14,103 min,Comedies,1,0
s764,TV Show,Sweet Tooth,United States,2021.0,2021,TV-14,1 Season,TV Action & Adventure,0,1
s765,Movie,Trippin' with the Kandasamys,South Africa,2021.0,2021,TV-14,94 min,Comedies,1,0
s766,Movie,Xtreme,Spain,2021.0,2021,TV-MA,112 min,Action & Adventure,1,0
s767,Movie,Alan Saldaña: Locked Up,Mexico,2021.0,2021,TV-MA,49 min,Stand-Up Comedy,1,0
s768,TV Show,Creator's File: GOLD,Japan,2021.0,2021,TV-14,1 Season,International TV Shows,0,1
s769,Movie,Dancing Queens,Sweden,2021.0,2021,TV-MA,111 min,Comedies,1,0
s770,Movie,From Stress to Happiness,Argentina,2021.0,2020,TV-G,58 min,Documentaries,1,0
s771,Movie,Myriam Fares: The Journey,United Arab Emirates,2021.0,2021,TV-14,72 min,Documentaries,1,0
s773,TV Show,Summertime,Italy,2021.0,2021,TV-MA,2 Seasons,International TV Shows,0,1
s774,Movie,The Girl and the Gun,Philippines,2021.0,2019,TV-MA,78 min,Dramas,1,0
s775,Movie,2 Hearts,United States,2021.0,2020,PG-13,101 min,Dramas,1,0
s776,Movie,A Perfect Ending,United States,2021.0,2012,TV-MA,110 min,Dramas,1,0
s777,Movie,American Outlaws,United States,2021.0,2001,PG-13,94 min,Action & Adventure,1,0
s778,Movie,And Then Came Lola,United States,2021.0,2009,TV-MA,70 min,Comedies,1,0
s779,TV Show,Attack on Titan,Japan,2021.0,2013,TV-MA,1 Season,Anime Series,0,1
s780,Movie,Battlefield Earth,United States,2021.0,2000,PG-13,118 min,Action & Adventure,1,0
s781,TV Show,Ben & Holly's Little Kingdom,United Kingdom,2021.0,2019,TV-Y,2 Seasons,Kids' TV,0,1
s783,Movie,Bliss,Canada,2021.0,1997,R,103 min,Dramas,1,0
s784,Movie,Carnaval,Brazil,2021.0,2021,TV-MA,95 min,Comedies,1,0
s785,Movie,Cloudburst,United States,2021.0,2011,TV-MA,93 min,Comedies,1,0
s786,TV Show,Cocomelon,United States,2021.0,2021,TV-Y,3 Seasons,Kids' TV,0,1
s787,Movie,Company of Heroes,United States,2021.0,2013,R,101 min,Action & Adventure,1,0
s788,Movie,Cradle 2 the Grave,United States,2021.0,2003,R,101 min,Action & Adventure,1,0
s789,Movie,Domestic Disturbance,United States,2021.0,2001,PG-13,89 min,Thrillers,1,0
s790,TV Show,Downton Abbey,United Kingdom,2021.0,2015,TV-14,6 Seasons,British TV Shows,0,1
s791,Movie,Dream/Killer,United States,2021.0,2015,TV-MA,109 min,Documentaries,1,0
s792,Movie,Felon,United States,2021.0,2008,R,104 min,Action & Adventure,1,0
s793,Movie,Flipped,United States,2021.0,2010,PG,90 min,Comedies,1,0
s794,Movie,Fools Rush In,United States,2021.0,1997,PG-13,109 min,Comedies,1,0
s795,Movie,Gold Statue,Nigeria,2021.0,2019,TV-14,145 min,Comedies,1,0
